user,first_open,dayofweek,hour,age,numscreens,minigame,used_premium_feature,enrolled,enrolled_date,liked
284878,2013-03-07 02:28:42,3,02:00:00,30,71,1,0,1,2013-03-07 02:42:07,0
18967,2013-05-19 15:58:47,6,15:00:00,27,15,0,0,1,2013-05-24 02:45:30,0
125199,2013-03-25 04:52:59,0,04:00:00,28,13,1,1,1,2013-03-25 13:40:28,0
54673,2013-01-17 09:01:34,3,09:00:00,29,16,0,0,0,,0
82709,2013-05-26 01:03:55,6,01:00:00,38,28,0,0,1,2013-05-26 01:05:06,0
298934,2013-02-02 00:57:11,5,00:00:00,25,78,0,0,1,2013-02-07 14:02:33,0
76069,2013-06-16 02:27:53,6,02:00:00,32,17,0,0,1,2013-06-16 02:29:46,0
30960,2013-07-04 02:18:05,3,02:00:00,32,24,0,1,1,2013-07-04 02:21:01,0
254165,2013-06-04 17:54:59,1,17:00:00,19,25,0,0,1,2013-06-04 17:58:49,0
284313,2013-07-04 17:08:32,3,17:00:00,35,2,0,1,0,,1
359009,2013-03-13 21:31:38,2,21:00:00,31,28,0,0,1,2013-03-13 21:32:59,0
266303,2013-05-23 20:07:01,3,20:00:00,25,27,1,0,1,2013-05-31 17:32:02,1
282923,2012-12-26 20:07:08,2,20:00:00,50,20,0,0,1,2012-12-26 21:57:43,1
68144,2013-05-24 15:40:00,4,15:00:00,32,22,0,0,0,,0
327004,2013-06-23 00:56:10,6,00:00:00,32,61,1,1,1,2013-06-23 00:56:56,0
194953,2013-01-31 15:39:38,3,15:00:00,39,21,0,0,1,2013-01-31 15:46:53,0
67373,2013-01-22 16:30:47,1,16:00:00,44,18,0,0,1,2013-01-22 16:43:23,1
21588,2013-03-24 14:28:29,6,14:00:00,27,27,0,0,1,2013-03-24 14:34:08,0
357840,2013-06-06 04:23:22,3,04:00:00,38,33,0,0,1,2013-06-06 04:29:09,0
284376,2013-06-22 00:34:32,5,00:00:00,21,43,0,0,1,2013-06-22 00:38:21,0
136178,2013-04-23 08:13:58,1,08:00:00,17,10,0,0,0,,0
261753,2012-12-22 06:32:34,5,06:00:00,27,7,0,0,0,,0
20564,2013-03-28 12:25:03,3,12:00:00,21,23,0,1,1,2013-03-28 12:33:39,0
238058,2012-12-29 18:34:49,5,18:00:00,40,15,0,0,0,,0
175116,2013-02-04 15:18:35,0,15:00:00,24,19,0,0,1,2013-02-04 21:02:17,0
304637,2013-05-13 18:23:16,0,18:00:00,45,19,0,0,1,2013-05-13 18:28:36,0
171991,2013-01-20 08:48:49,6,08:00:00,18,12,0,0,0,,0
147212,2013-01-31 06:47:47,3,06:00:00,19,7,0,0,0,,0
321129,2013-06-10 17:52:26,0,17:00:00,35,14,0,1,1,2013-06-10 18:03:18,0
24607,2013-06-20 16:04:17,3,16:00:00,31,46,0,0,1,2013-06-20 16:10:47,1
225956,2013-05-08 23:13:53,2,23:00:00,33,19,1,0,1,2013-05-08 23:14:55,0
366981,2013-02-05 23:00:57,1,23:00:00,19,17,0,0,1,2013-03-12 12:34:14,0
271332,2013-05-23 01:23:42,3,01:00:00,34,20,0,0,0,,0
146582,2013-04-30 18:13:47,1,18:00:00,37,18,0,0,1,2013-05-02 21:02:15,0
133859,2013-03-23 18:01:12,5,18:00:00,37,12,0,0,0,,0
279137,2013-02-16 05:09:59,5,05:00:00,19,65,0,0,1,2013-02-16 05:17:33,0
1562,2012-12-05 16:12:50,2,16:00:00,33,29,0,1,1,2012-12-05 16:40:20,1
301324,2013-05-04 16:31:15,5,16:00:00,33,4,0,0,0,,0
211332,2013-04-12 02:37:36,4,02:00:00,28,34,0,0,1,2013-04-12 02:38:18,0
151548,2013-01-17 03:37:16,3,03:00:00,39,2,0,0,1,2013-03-11 17:43:38,0
121301,2013-01-27 07:51:38,6,07:00:00,17,26,0,0,1,2013-01-27 07:52:50,0
212945,2013-01-28 04:44:02,0,04:00:00,43,5,0,0,0,,0
171791,2013-04-30 20:33:06,1,20:00:00,23,40,1,0,1,2013-04-30 20:35:13,0
76829,2012-12-22 03:45:50,5,03:00:00,24,41,0,0,0,,0
307809,2013-05-11 18:25:36,5,18:00:00,29,25,0,0,0,,0
306518,2013-05-29 17:34:12,2,17:00:00,20,9,0,0,1,2013-05-30 14:16:15,0
103440,2013-03-24 10:21:32,6,10:00:00,22,10,0,0,1,2013-03-24 10:50:47,0
151686,2013-05-19 06:44:57,6,06:00:00,19,20,1,0,1,2013-05-19 07:52:39,1
291277,2013-05-09 22:00:05,3,22:00:00,26,17,0,0,1,2013-05-09 22:57:46,0
25415,2013-03-09 06:21:32,5,06:00:00,17,21,0,0,1,2013-03-09 06:24:22,0
305214,2013-07-06 20:43:55,5,20:00:00,22,42,0,0,1,2013-07-06 20:46:09,1
71886,2013-03-15 15:53:12,4,15:00:00,29,29,0,1,0,,0
183585,2013-02-10 15:18:16,6,15:00:00,36,19,0,0,1,2013-02-10 15:20:36,0
326458,2012-12-27 21:27:00,3,21:00:00,45,43,0,0,1,2012-12-27 21:27:44,0
334547,2013-07-02 00:13:52,1,00:00:00,24,13,0,0,1,2013-07-02 00:15:01,0
175012,2013-05-28 09:59:12,1,09:00:00,18,21,0,0,1,2013-05-28 10:12:31,1
248387,2013-06-23 08:52:01,6,08:00:00,22,21,0,0,1,2013-06-24 12:42:39,0
168434,2013-06-24 01:34:06,0,01:00:00,40,22,0,1,1,2013-06-24 01:36:41,0
227227,2013-03-08 16:04:29,4,16:00:00,39,4,1,0,1,2013-05-12 19:37:15,0
16457,2012-12-22 01:15:18,5,01:00:00,47,6,0,0,0,,0
60438,2013-06-14 19:41:42,4,19:00:00,21,15,0,0,0,,0
73388,2013-06-03 16:02:49,0,16:00:00,38,12,0,0,0,,0
319694,2013-04-29 00:36:57,0,00:00:00,27,19,1,0,1,2013-04-29 16:25:12,0
278758,2013-02-23 05:19:32,5,05:00:00,26,51,0,0,1,2013-02-23 05:26:17,1
192306,2013-03-30 00:12:41,5,00:00:00,23,21,0,0,0,,0
127415,2013-02-21 15:57:33,3,15:00:00,43,24,0,0,0,,0
365840,2013-01-09 06:15:04,2,06:00:00,38,10,0,1,1,2013-01-14 14:08:19,0
153981,2013-06-21 00:15:24,4,00:00:00,31,56,1,1,1,2013-06-25 21:09:21,0
236613,2012-12-29 01:10:19,5,01:00:00,47,35,0,1,0,,0
263454,2013-06-19 12:48:50,2,12:00:00,31,17,0,0,0,,0
92140,2013-01-28 18:33:38,0,18:00:00,21,76,0,0,1,2013-01-29 09:19:47,0
32961,2013-05-24 03:20:59,4,03:00:00,32,17,0,0,0,,0
325153,2013-02-09 06:47:03,5,06:00:00,62,21,0,1,0,,0
371204,2013-02-28 22:40:31,3,22:00:00,38,31,0,0,1,2013-03-07 02:56:43,0
266023,2013-04-01 10:10:08,0,10:00:00,19,16,0,0,1,2013-04-01 10:13:50,0
136970,2012-11-25 13:21:46,6,13:00:00,39,30,0,0,0,,0
241902,2012-12-30 23:25:25,6,23:00:00,24,19,0,0,0,,0
278667,2013-02-20 22:06:36,2,22:00:00,37,15,0,1,1,2013-02-20 22:08:34,0
90723,2013-02-18 02:34:18,0,02:00:00,26,52,0,0,1,2013-02-18 02:38:03,0
12238,2013-06-07 21:00:14,4,21:00:00,31,19,0,0,1,2013-06-08 18:53:38,1
269594,2013-01-01 22:14:26,1,22:00:00,69,15,0,0,1,2013-01-01 22:15:54,0
9278,2013-03-03 14:34:37,6,14:00:00,20,24,0,0,1,2013-03-03 14:35:57,0
350631,2013-03-20 03:54:58,2,03:00:00,24,17,0,0,1,2013-03-20 03:56:33,1
228275,2013-02-27 20:11:37,2,20:00:00,32,12,0,0,1,2013-02-27 23:31:03,0
125260,2013-05-09 20:31:34,3,20:00:00,40,11,0,0,0,,0
342026,2013-06-14 00:09:50,4,00:00:00,22,5,0,0,1,2013-06-14 03:10:42,0
7178,2013-03-26 02:38:54,1,02:00:00,29,70,0,0,1,2013-03-26 02:40:27,0
136773,2013-01-04 02:10:25,4,02:00:00,40,18,0,1,1,2013-04-21 19:29:21,0
312926,2012-12-29 06:37:39,5,06:00:00,40,23,0,0,1,2013-03-28 03:01:48,0
31460,2013-06-16 15:28:59,6,15:00:00,21,2,0,0,0,,0
111409,2013-05-02 21:05:14,3,21:00:00,32,26,0,1,1,2013-05-02 21:05:48,0
219014,2013-07-05 16:35:16,4,16:00:00,35,1,0,0,0,,0
337256,2013-03-29 20:35:03,4,20:00:00,36,1,1,0,0,,0
334153,2013-06-22 01:54:09,5,01:00:00,27,47,0,1,0,,0
144549,2013-06-14 18:42:53,4,18:00:00,46,9,0,0,0,,0
342286,2013-03-15 16:53:11,4,16:00:00,37,19,0,1,1,2013-03-15 17:08:32,0
113312,2013-05-20 18:49:12,0,18:00:00,30,21,1,0,1,2013-05-20 18:56:58,1
39565,2013-04-20 10:11:03,5,10:00:00,41,2,0,0,1,2013-04-30 00:23:25,0
20340,2012-12-14 15:36:05,4,15:00:00,33,6,0,0,0,,1
347255,2012-12-15 16:08:34,5,16:00:00,27,4,0,0,0,,1
236843,2012-11-24 14:20:20,5,14:00:00,27,67,0,0,1,2012-11-25 17:06:24,0
179317,2012-12-14 12:47:41,4,12:00:00,24,8,0,0,1,2013-03-10 14:33:45,0
277290,2013-06-11 02:34:14,1,02:00:00,30,20,0,0,1,2013-06-11 03:05:32,0
170128,2013-04-26 18:03:33,4,18:00:00,19,6,0,0,0,,0
166909,2013-02-16 03:22:44,5,03:00:00,34,9,0,0,1,2013-02-16 16:45:47,0
83843,2012-12-26 04:56:16,2,04:00:00,17,22,0,0,0,,0
162573,2012-12-28 03:17:39,4,03:00:00,17,24,0,0,0,,0
138683,2013-04-13 14:28:06,5,14:00:00,26,14,0,0,1,2013-04-13 14:30:43,0
283156,2013-06-10 21:40:39,0,21:00:00,29,3,0,0,0,,0
305137,2013-06-22 03:42:05,5,03:00:00,19,21,0,0,0,,0
120238,2013-01-30 22:08:51,2,22:00:00,32,9,0,0,1,2013-03-26 10:29:34,0
116201,2013-03-29 23:09:48,4,23:00:00,20,46,0,0,1,2013-03-29 23:35:49,0
246493,2012-12-21 19:33:28,4,19:00:00,35,17,0,1,1,2013-03-11 17:18:27,0
290321,2013-03-29 02:17:15,4,02:00:00,24,40,0,0,1,2013-03-29 02:20:13,1
351077,2013-01-12 12:04:54,5,12:00:00,26,25,0,0,1,2013-01-12 12:28:17,0
293252,2013-05-25 01:34:25,5,01:00:00,26,17,0,0,1,2013-05-25 18:48:33,0
201478,2013-06-18 00:58:53,1,00:00:00,36,8,0,0,0,,0
17732,2013-03-17 02:02:32,6,02:00:00,23,10,0,0,1,2013-03-17 02:04:54,0
74669,2013-04-03 19:53:10,2,19:00:00,33,12,0,0,1,2013-04-03 19:54:40,1
229533,2012-12-10 22:18:43,0,22:00:00,22,4,0,0,0,,0
333518,2013-06-10 19:57:45,0,19:00:00,26,16,0,0,1,2013-06-10 20:01:55,0
303218,2013-07-04 20:33:03,3,20:00:00,31,30,0,1,0,,0
351062,2013-04-04 20:52:01,3,20:00:00,20,50,0,0,1,2013-04-04 20:55:01,0
9605,2013-07-02 13:39:48,1,13:00:00,19,14,0,0,0,,0
115155,2013-06-08 20:47:34,5,20:00:00,34,13,1,0,1,2013-06-12 15:15:13,1
244798,2013-05-20 03:10:19,0,03:00:00,51,34,0,0,1,2013-05-20 03:14:22,0
100027,2013-03-20 15:18:48,2,15:00:00,56,3,0,0,0,,1
41307,2013-05-31 17:29:09,4,17:00:00,20,21,0,0,0,,0
193563,2013-03-27 21:58:38,2,21:00:00,21,8,0,1,0,,1
353725,2013-02-06 07:33:05,2,07:00:00,48,26,0,0,1,2013-02-06 23:11:24,0
245741,2013-07-08 18:46:39,0,18:00:00,21,33,0,0,0,,0
31218,2012-12-10 00:38:26,0,00:00:00,31,5,0,0,0,,0
331646,2013-07-08 05:16:19,0,05:00:00,20,37,0,0,1,2013-07-08 05:17:38,0
157333,2013-03-22 08:09:46,4,08:00:00,34,10,0,0,0,,0
307660,2013-03-22 02:49:31,4,02:00:00,24,12,0,0,1,2013-03-22 20:52:25,0
71291,2013-04-08 17:20:25,0,17:00:00,32,14,0,0,0,,0
70128,2013-06-16 15:59:41,6,15:00:00,35,27,0,0,0,,0
126441,2013-05-14 04:39:42,1,04:00:00,28,18,0,0,0,,0
93548,2013-01-22 03:48:18,1,03:00:00,48,6,0,0,0,,0
363776,2013-02-14 17:55:08,3,17:00:00,21,17,0,0,1,2013-02-14 17:57:47,0
286750,2013-03-08 14:09:32,4,14:00:00,22,79,1,0,1,2013-03-08 14:10:03,0
110646,2013-05-12 20:15:17,6,20:00:00,40,16,0,0,1,2013-05-12 20:17:18,0
344049,2012-12-19 16:54:48,2,16:00:00,31,17,0,0,0,,0
117726,2013-07-06 06:27:30,5,06:00:00,21,22,0,1,0,,0
253128,2013-03-25 05:50:46,0,05:00:00,24,41,1,0,1,2013-03-25 06:15:34,0
72142,2013-04-12 17:41:29,4,17:00:00,28,17,0,0,0,,0
131652,2013-01-17 20:10:16,3,20:00:00,19,5,0,0,1,2013-02-10 21:13:21,0
214560,2013-01-11 23:58:38,4,23:00:00,30,23,0,0,0,,0
28231,2012-12-14 16:52:32,4,16:00:00,36,5,0,0,0,,1
11754,2013-01-03 17:34:45,3,17:00:00,39,12,0,0,0,,0
331045,2013-03-02 21:52:51,5,21:00:00,39,21,0,1,0,,1
160387,2013-05-11 03:49:18,5,03:00:00,24,25,0,1,0,,0
5909,2013-07-02 18:32:37,1,18:00:00,24,23,0,0,1,2013-07-02 18:36:08,0
84148,2013-07-04 02:01:35,3,02:00:00,43,44,0,0,1,2013-07-04 02:02:37,0
143141,2013-01-03 16:55:02,3,16:00:00,30,17,0,0,0,,0
244369,2013-05-31 20:17:29,4,20:00:00,18,45,0,0,1,2013-05-31 20:22:38,0
92960,2013-05-25 15:25:30,5,15:00:00,44,10,0,0,1,2013-05-25 21:46:39,0
309273,2013-05-23 13:29:27,3,13:00:00,41,7,0,0,1,2013-05-23 14:10:43,1
33102,2012-12-31 00:00:17,0,00:00:00,51,23,0,0,0,,0
33817,2013-01-28 19:02:18,0,19:00:00,25,9,0,0,1,2013-02-16 10:26:22,0
301277,2013-03-17 22:43:35,6,22:00:00,35,17,0,1,1,2013-03-17 22:56:19,0
188722,2013-04-19 21:02:43,4,21:00:00,30,27,0,0,1,2013-04-19 22:32:39,0
99450,2013-06-19 12:48:15,2,12:00:00,39,8,0,0,0,,0
248650,2013-05-30 23:56:27,3,23:00:00,25,25,0,0,1,2013-05-30 23:56:32,0
178161,2012-12-08 13:02:14,5,13:00:00,25,39,0,0,1,2012-12-08 13:09:33,0
24841,2012-12-12 18:41:50,2,18:00:00,48,33,0,0,1,2012-12-12 18:44:02,0
184619,2013-06-17 18:23:43,0,18:00:00,38,38,0,0,0,,1
259617,2013-06-22 16:55:29,5,16:00:00,21,19,1,0,0,,1
275243,2013-05-13 19:14:30,0,19:00:00,20,16,0,0,0,,1
117287,2012-12-18 13:02:43,1,13:00:00,30,8,0,0,1,2012-12-18 13:04:17,0
334247,2012-12-21 00:28:53,4,00:00:00,53,14,0,0,0,,0
354805,2013-05-19 00:46:38,6,00:00:00,22,28,0,0,1,2013-05-19 00:51:10,0
212194,2013-07-02 13:31:41,1,13:00:00,30,20,0,0,1,2013-07-02 13:36:44,0
26057,2012-11-23 13:01:25,4,13:00:00,59,17,0,0,0,,0
41277,2013-06-25 21:19:16,1,21:00:00,19,6,0,0,0,,0
138909,2012-12-29 07:34:33,5,07:00:00,18,11,0,0,1,2012-12-29 07:36:26,0
102316,2013-06-12 13:40:01,2,13:00:00,40,10,0,0,1,2013-06-12 13:51:28,0
48583,2013-02-01 01:15:48,4,01:00:00,27,27,0,0,0,,1
244863,2012-11-28 14:47:49,2,14:00:00,48,16,0,0,1,2012-11-28 14:55:01,0
82744,2013-05-17 23:52:29,4,23:00:00,30,4,0,0,1,2013-05-30 10:23:56,0
52606,2013-06-22 00:11:01,5,00:00:00,19,64,1,1,1,2013-06-22 02:40:22,0
45027,2013-04-30 00:16:28,1,00:00:00,29,13,1,0,0,,0
96301,2013-02-17 23:26:13,6,23:00:00,52,14,0,0,1,2013-02-17 23:31:24,0
109924,2013-04-13 03:58:28,5,03:00:00,20,32,0,0,1,2013-04-13 03:59:42,0
217118,2012-12-06 16:38:42,3,16:00:00,34,59,0,0,0,,0
210603,2012-12-03 01:59:46,0,01:00:00,46,3,0,1,0,,0
32883,2013-04-27 02:11:11,5,02:00:00,21,30,0,0,1,2013-04-27 02:13:39,0
231351,2013-06-21 14:35:53,4,14:00:00,26,30,0,0,1,2013-06-21 14:39:12,0
54782,2013-01-15 17:29:00,1,17:00:00,21,35,0,0,1,2013-01-15 17:34:47,1
271723,2013-01-09 20:18:15,2,20:00:00,34,12,0,0,1,2013-01-09 20:20:35,1
102598,2013-03-14 03:28:09,3,03:00:00,28,33,0,1,0,,0
252357,2013-03-05 20:03:28,1,20:00:00,21,32,0,0,1,2013-05-11 05:11:01,0
62235,2013-06-09 12:48:24,6,12:00:00,56,18,0,0,1,2013-06-09 12:53:35,0
204958,2013-02-27 10:24:36,2,10:00:00,22,60,0,0,1,2013-02-27 10:45:27,0
258396,2013-02-05 16:31:23,1,16:00:00,50,43,0,0,1,2013-02-05 16:32:26,0
8707,2013-06-05 19:45:47,2,19:00:00,33,4,0,0,1,2013-06-21 18:51:38,1
284101,2013-03-19 13:55:24,1,13:00:00,30,4,0,1,0,,0
269683,2013-03-27 18:14:23,2,18:00:00,24,1,0,0,0,,0
66628,2013-04-02 22:45:15,1,22:00:00,26,14,0,0,0,,0
227051,2013-02-07 22:55:38,3,22:00:00,27,11,0,0,1,2013-02-07 23:21:35,0
278756,2013-02-01 15:53:30,4,15:00:00,18,18,0,0,1,2013-02-02 23:07:22,0
88795,2013-02-24 18:22:11,6,18:00:00,37,10,0,0,1,2013-02-24 18:26:08,1
228693,2013-06-23 13:46:02,6,13:00:00,29,19,0,0,1,2013-06-23 14:31:20,0
327382,2013-03-03 00:48:09,6,00:00:00,47,9,1,0,1,2013-03-03 01:11:17,1
90300,2013-06-24 17:22:45,0,17:00:00,43,27,1,1,0,,0
14494,2013-01-24 19:32:44,3,19:00:00,51,7,0,0,0,,1
91284,2013-01-12 02:02:29,5,02:00:00,21,15,0,1,0,,1
337960,2013-06-10 18:21:28,0,18:00:00,43,5,0,0,0,,0
309242,2013-05-08 04:45:46,2,04:00:00,19,54,0,0,1,2013-05-08 04:50:18,0
59145,2012-12-30 17:53:38,6,17:00:00,28,9,0,0,0,,1
170630,2013-05-25 01:18:31,5,01:00:00,37,67,0,1,0,,0
45969,2013-02-24 16:49:17,6,16:00:00,48,20,0,0,1,2013-06-13 14:01:59,0
35321,2013-05-04 21:24:04,5,21:00:00,39,11,0,0,1,2013-05-04 21:26:54,0
255035,2012-12-24 14:26:35,0,14:00:00,31,14,0,0,0,,0
6898,2013-03-03 22:46:46,6,22:00:00,39,12,0,0,0,,0
288820,2013-04-12 03:32:08,4,03:00:00,23,1,0,0,1,2013-04-12 03:59:33,0
341148,2013-03-15 03:01:06,4,03:00:00,18,22,0,0,0,,0
129609,2013-07-01 19:23:46,0,19:00:00,41,32,0,1,1,2013-07-01 19:26:59,0
47938,2013-02-23 05:26:45,5,05:00:00,21,20,0,0,1,2013-02-23 05:27:57,1
45082,2013-01-04 00:04:53,4,00:00:00,36,20,0,0,0,,0
302258,2013-03-29 23:31:40,4,23:00:00,30,18,0,0,0,,0
314399,2013-02-23 02:51:13,5,02:00:00,37,11,0,0,0,,0
332121,2013-05-11 17:12:40,5,17:00:00,23,42,0,0,1,2013-05-11 17:19:20,0
328366,2013-02-17 16:45:53,6,16:00:00,29,26,0,0,1,2013-02-17 16:46:57,0
341399,2012-12-28 18:18:57,4,18:00:00,25,40,0,1,0,,0
2135,2012-12-24 04:55:56,0,04:00:00,16,2,0,0,0,,1
17850,2013-05-25 00:19:08,5,00:00:00,23,23,1,0,1,2013-05-25 00:22:57,0
357304,2013-05-28 05:38:20,1,05:00:00,30,22,1,0,1,2013-05-28 14:32:47,0
214028,2013-03-25 23:26:05,0,23:00:00,22,27,0,0,1,2013-03-25 23:26:50,0
233342,2013-06-16 23:15:15,6,23:00:00,18,72,0,0,1,2013-06-16 23:25:16,0
146521,2013-04-18 18:37:42,3,18:00:00,35,23,1,0,1,2013-04-22 18:49:03,0
10168,2013-06-30 00:03:11,6,00:00:00,31,26,0,0,1,2013-06-30 00:07:38,0
247051,2012-11-23 19:35:53,4,19:00:00,52,12,0,0,0,,0
342277,2013-02-18 01:42:54,0,01:00:00,19,21,0,0,0,,1
26944,2013-02-27 02:15:01,2,02:00:00,48,30,0,1,0,,0
314385,2013-02-28 00:12:28,3,00:00:00,32,10,0,0,0,,0
145606,2013-06-27 10:08:52,3,10:00:00,29,5,0,0,1,2013-06-28 20:06:02,1
310113,2013-02-21 19:29:43,3,19:00:00,18,24,0,0,0,,0
71282,2013-05-06 09:43:20,0,09:00:00,20,15,1,0,1,2013-05-06 19:17:48,0
79181,2013-03-22 00:11:09,4,00:00:00,25,35,0,0,1,2013-03-22 00:17:15,0
139863,2013-06-07 10:54:48,4,10:00:00,23,16,0,0,0,,0
336240,2013-06-25 01:27:53,1,01:00:00,27,40,0,0,1,2013-06-25 14:18:54,0
23260,2013-06-10 01:23:25,0,01:00:00,22,55,0,0,1,2013-06-10 02:06:51,0
230185,2013-03-08 20:53:15,4,20:00:00,26,20,0,0,1,2013-03-08 20:54:23,1
197275,2013-04-19 10:42:00,4,10:00:00,34,22,0,0,1,2013-04-19 10:44:02,1
92833,2013-01-27 12:06:13,6,12:00:00,28,22,0,0,1,2013-01-27 17:38:57,0
261660,2013-02-25 15:11:11,0,15:00:00,19,35,0,0,1,2013-02-25 15:20:19,0
359251,2013-05-24 14:07:10,4,14:00:00,25,7,0,1,1,2013-05-24 15:41:15,0
330523,2013-05-22 20:38:35,2,20:00:00,36,34,0,0,0,,0
303233,2013-03-08 19:21:24,4,19:00:00,36,24,0,0,1,2013-04-05 19:11:06,1
61073,2013-01-22 14:44:12,1,14:00:00,23,36,0,1,1,2013-01-22 14:44:58,0
219019,2013-05-13 03:09:14,0,03:00:00,37,23,0,0,1,2013-05-14 14:44:23,1
164773,2013-03-17 13:58:15,6,13:00:00,20,58,0,1,1,2013-03-17 14:33:28,0
15855,2013-02-19 13:07:28,1,13:00:00,31,24,1,1,0,,0
281058,2013-04-06 16:11:00,5,16:00:00,31,22,0,0,1,2013-04-06 16:14:47,0
193343,2013-01-02 21:01:02,2,21:00:00,28,16,0,0,1,2013-01-02 21:06:00,0
364201,2013-07-03 18:49:07,2,18:00:00,42,1,0,0,0,,0
193181,2013-03-31 16:11:42,6,16:00:00,33,24,0,1,1,2013-03-31 16:14:56,1
274742,2013-02-26 04:57:33,1,04:00:00,17,5,0,0,0,,0
210492,2013-03-24 06:40:24,6,06:00:00,46,11,0,0,0,,0
269033,2013-02-23 17:58:53,5,17:00:00,22,10,0,0,1,2013-02-25 03:28:39,0
154426,2013-03-22 15:13:59,4,15:00:00,21,23,0,0,1,2013-03-22 15:16:58,0
123926,2013-06-30 02:20:38,6,02:00:00,31,15,0,0,0,,0
10489,2013-06-06 22:14:49,3,22:00:00,23,7,0,0,0,,0
331402,2013-04-23 12:45:12,1,12:00:00,36,15,0,1,1,2013-04-23 12:48:50,1
102494,2013-05-14 08:31:56,1,08:00:00,24,45,0,1,1,2013-05-14 08:36:41,0
150523,2013-01-02 10:19:41,2,10:00:00,17,7,0,0,0,,0
334103,2013-02-26 00:05:24,1,00:00:00,40,31,0,0,0,,0
198558,2013-06-18 19:45:33,1,19:00:00,27,4,0,0,0,,1
37915,2012-12-04 19:25:03,1,19:00:00,42,27,0,0,0,,0
329562,2013-02-09 01:16:58,5,01:00:00,39,15,1,0,1,2013-02-09 01:18:32,0
158888,2013-05-31 13:43:07,4,13:00:00,27,10,0,0,1,2013-05-31 13:47:12,0
72470,2013-03-17 11:53:29,6,11:00:00,18,7,0,0,1,2013-03-17 16:57:54,0
23353,2013-05-17 05:22:57,4,05:00:00,23,36,0,1,1,2013-05-17 05:24:22,0
10097,2013-01-17 20:08:54,3,20:00:00,65,20,0,1,0,,0
353142,2013-06-22 07:00:50,5,07:00:00,32,37,0,0,0,,0
295113,2013-04-21 16:03:33,6,16:00:00,20,91,0,0,1,2013-04-21 16:11:01,0
56500,2013-02-26 18:01:30,1,18:00:00,28,20,0,0,1,2013-02-26 18:03:41,0
74592,2012-12-07 12:20:21,4,12:00:00,61,19,0,0,0,,0
192039,2013-02-18 07:21:27,0,07:00:00,23,53,0,0,1,2013-02-18 07:27:17,0
69944,2013-02-20 01:56:57,2,01:00:00,23,14,0,0,1,2013-02-20 02:02:35,1
180489,2013-06-18 12:16:18,1,12:00:00,21,18,0,0,1,2013-06-18 12:20:34,0
170313,2013-06-11 06:46:13,1,06:00:00,20,32,0,0,1,2013-06-11 06:50:41,0
78456,2013-01-16 04:42:57,2,04:00:00,35,27,1,0,1,2013-03-11 04:53:22,0
42838,2013-02-16 00:30:27,5,00:00:00,19,13,0,0,1,2013-02-16 22:27:09,0
292798,2013-02-24 05:28:37,6,05:00:00,56,13,0,0,0,,1
138798,2013-05-14 04:10:36,1,04:00:00,40,17,0,0,1,2013-05-14 04:21:55,0
117987,2012-11-30 15:00:00,4,15:00:00,30,30,0,0,1,2012-11-30 15:00:00,0
150662,2013-04-28 22:38:07,6,22:00:00,23,43,0,0,1,2013-04-28 23:25:10,0
185441,2013-01-27 15:55:55,6,15:00:00,45,15,0,0,1,2013-05-05 20:45:23,1
298761,2013-06-07 17:53:11,4,17:00:00,22,26,0,0,0,,0
264068,2013-01-21 00:06:39,0,00:00:00,55,7,0,0,1,2013-02-01 13:08:03,0
245368,2013-02-24 13:23:25,6,13:00:00,22,25,0,0,1,2013-02-24 13:25:42,0
328659,2013-07-05 08:37:46,4,08:00:00,27,21,0,0,1,2013-07-05 09:16:33,0
163544,2012-12-03 15:19:04,0,15:00:00,43,3,0,0,0,,1
371734,2013-04-24 21:26:24,2,21:00:00,33,16,0,0,1,2013-06-25 02:03:40,0
127689,2013-03-24 16:11:29,6,16:00:00,41,38,0,1,0,,1
93252,2013-06-18 19:03:31,1,19:00:00,21,28,0,1,1,2013-06-18 19:04:51,0
230725,2013-03-12 07:16:20,1,07:00:00,25,29,0,0,1,2013-03-12 07:22:00,0
259823,2012-12-31 15:57:28,0,15:00:00,43,3,0,0,1,2013-03-03 18:32:30,1
19764,2013-06-22 19:01:05,5,19:00:00,20,23,0,0,1,2013-06-22 19:03:18,0
113043,2012-12-09 15:10:13,6,15:00:00,29,12,0,0,1,2012-12-09 15:14:51,0
141149,2013-01-21 18:15:01,0,18:00:00,24,46,0,0,1,2013-01-21 18:18:20,0
180332,2013-03-21 23:23:07,3,23:00:00,30,21,0,1,1,2013-03-21 23:27:36,0
253396,2013-05-14 19:01:31,1,19:00:00,32,4,1,0,1,2013-05-18 20:22:41,0
154456,2013-06-24 01:36:34,0,01:00:00,24,17,1,0,1,2013-06-29 02:43:26,0
16869,2013-06-11 06:01:23,1,06:00:00,21,44,0,0,1,2013-06-11 06:07:01,0
340081,2013-07-05 23:05:21,4,23:00:00,54,19,1,1,1,2013-07-06 21:06:56,0
124344,2013-06-06 06:52:27,3,06:00:00,47,12,0,0,0,,1
299903,2012-12-25 01:13:35,1,01:00:00,29,25,0,1,0,,0
264462,2012-12-18 22:41:33,1,22:00:00,31,35,0,0,1,2012-12-18 22:52:07,0
137305,2013-04-09 12:53:58,1,12:00:00,29,60,0,1,1,2013-04-09 13:05:58,0
113422,2012-12-07 22:09:21,4,22:00:00,33,12,0,0,0,,0
